3,[pr-cp-reg-10039 - aris-keda] - NodeRAIDDiskFailure - At least one device in RAID array on <IP_ADDRESS>:<PORT> failed. Array '/dev/nvme0n1' needs attention and possibly a disk swap.
3,[pr-cp-reg-10013 - aris-cluster-autoscaler] - ARIS_host_out_of_memory - Node memory is filling up (< 10% left).
3,[pr-cp-reg-10025 - aris-kube-prometheus-stack] - ARIS_k8s_deployment_replicas_mismatch - A deployment does not match the expected number of replicas for more than 10 minutes.
3,[pr-cp-reg-10023 - aris-kube-downscaler] - ARIS_k8s_deployment_replicas_mismatch - A deployment does not match the expected number of replicas for more than 10 minutes.
3,[pr-cp-reg-10022 - pr-customer-env] - ARIS_host_out_of_inodes - Disk is almost running out of available inodes (< 10% left).
3,[pr-cp-reg-10004 - aris-kube-prometheus-stack] - ARIS_host_network_receive_errors - <IP_ADDRESS>:<PORT> interface eni0039e8a4ad3 has encountered  receive errors in the last two minutes.
3,[pr-cp-reg-10029 - aris-keda] - ARIS_host_inodes_will_fill_in24_hours - Filesystem is predicted to run out of inodes within the next 24 hours at current write rate.
3,[pr-cp-reg-10037 - kube-system] - KubeMemoryQuotaOvercommit - Cluster has overcommitted memory resource requests for Namespaces.
4,[pr-cp-reg-10001 - pr-customer-env] - CPUThrottlingHigh -  throttling of CPU in namespace pr-customer-env for container cdf in pod cloudsearch.
3,[pr-cp-reg-10021 - kube-system] - KubeAPITerminatedRequests - The kubernetes apiserver has terminated  of its incoming requests.
3,[pr-cp-reg-10006 - aris-kube-downscaler] - ARIS_host_out_of_disk_space - Disk is almost full (< 10% left).
3,[pr-cp-reg-10003 - aris-kube-prometheus-stack] - ARIS_host_filesystem_almost_out_of_files - Filesystem on nvme2 at <IP_ADDRESS>:<PORT> has only % available inodes left.
3,[pr-cp-reg-10024 - basic-application-bootstrapping] - NodeTextFileCollectorScrapeError - Node Exporter text file collector failed to scrape.
3,[pr-cp-reg-10041 - pr-customer-env-spark] - ARIS_prometheus_configuration_reload_failure - Prometheus configuration could not be reloaded.
1,[pr-cp-reg-10031 - aris-keda] - NodeRAIDDegraded - RAID array '/dev/nvme0n1' on <IP_ADDRESS>:<PORT> is in degraded state due to one or more disks failures. Number of spare drives is insufficient to fix issue automatically.
3,[pr-cp-reg-10010 - aris-spot] - NodeFilesystemSpaceFillingUp - Filesystem on /dev/nvme0n1 at <IP_ADDRESS>:<PORT> has only % available space left and is filling up.
3,[pr-cp-reg-10022 - pr-customer-env] - ARIS_host_clock_skew_eetected - Clock on <IP_ADDRESS>:<PORT> is out of sync by more than 300s. Ensure NTP is configured correctly on this host.
1,[pr-cp-reg-10001 - aris-nginx-ingress] - ARIS_k8s_node_memory_pressure - ip-10-0-143-220.eu-central-1.compute.internal has MemoryPressure condition.
3,[pr-cp-reg-10045 - kube-node-lease] - NodeHighNumberConntrackEntriesUsed -  of conntrack entries are used.
1,[pr-cp-reg-10021 - aris-nginx-ingress] - NodeFilesystemAlmostOutOfSpace - Filesystem on /dev/nvme0n1 at <IP_ADDRESS>:<PORT> has only % available space left.
3,[pr-cp-reg-10016 - kube-node-lease] - KubeVersionMismatch - There are  different semantic versions of Kubernetes components running.
4,[pr-cp-reg-10001 - pr-customer-env] - CPUThrottlingHigh -  throttling of CPU in namespace pr-customer-env for container portalserver in pod backup-tenants-28123035-nswx7.
1,[pr-cp-reg-10004 - aris-keda] - ARIS_k8s_pod_restarted - The pod aris-keda/keda-operator has restarted. All other pods in the same namespace should be restarted to resolve resilience issues.
3,[pr-cp-reg-10011 - kube-system] - KubeNodeReadinessFlapping - The readiness status of node ip-10-0-139-113.eu-central-1.compute.internal has changed  times in the last 15 minutes.
4,[pr-cp-reg-10001 - pr-customer-env] - CPUThrottlingHigh -  throttling of CPU in namespace pr-customer-env for container loadbalancer in pod postgres-0.
1,[pr-cp-reg-10011 - pr-customer-env] - ARIS_k8s_cluster_out_of_capacity - ip-10-0-139-113.eu-central-1.compute.internal is out of capacity. Consider adding additional worker nodes.
3,[pr-cp-reg-10015 - kube-node-lease] - KubeClientErrors - Kubernetes API server client 'kube-state-metrics/<IP_ADDRESS>:<PORT>' is experiencing  errors.'
3,[pr-cp-reg-10001 - aris-kube-prometheus-stack] - AlertmanagerFailedToSendAlerts - Alertmanager aris-kube-prometheus-stack/aris-kube-prometheus-stack-prometheus-node-exporter-fv6q4 failed to send  of notifications to wechat.
1,[pr-cp-reg-10050 - falcon-system] - NodeFileDescriptorLimit - File descriptors limit at <IP_ADDRESS>:<PORT> is currently at %.
3,[pr-cp-reg-10043 - kube-node-lease] - KubeAPITerminatedRequests - The kubernetes apiserver has terminated  of its incoming requests.
3,[pr-cp-reg-10004 - kube-system] - KubeNodeUnreachable - ip-10-0-138-163.eu-central-1.compute.internal is unreachable and some workloads may be rescheduled.
1,[pr-cp-reg-10017 - kube-public] - KubeProxyDown - KubeProxy has disappeared from Prometheus target discovery.
3,"[pr-cp-reg-10001 - aris-kube-prometheus-stack] - NodeNetworkInterfaceFlapping - Network interface ""0"" changing its up status often on node-exporter aris-kube-prometheus-stack/alertmanager-aris-kube-prometheus-stack-alertmanager-1"
1,[pr-cp-reg-10037 - aris-kube-prometheus-stack] - ARIS_k8s_pod_not_ready - The application pod has not been ready for more than 15 minutes and should be restarted.
1,[pr-cp-reg-10004 - aris-sealed-secrets] - ARIS_k8s_node_pid_pressure - ip-10-0-136-224.eu-central-1.compute.internal has PIDPressure condition.
3,[pr-cp-reg-10001 - pr-customer-env-spark] - ARIS_host_network_transmit_errors - <IP_ADDRESS>:<PORT> interface /dev/nvme0n1 has encountered  transmit errors in the last two minutes.
3,[pr-cp-reg-10050 - aris-keda] - ARIS_host_high_cpu_load - CPU load is > 90%.
3,"[pr-cp-reg-10009 - aris-sealed-secrets] - ConfigReloaderSidecarErrors - Errors encountered while the sealed-secrets-controller config-reloader sidecar attempts to sync config in aris-sealed-secrets namespace. As a result, configuration for service running in sealed-secrets-controller may be stale and cannot be updated anymore."
1,[pr-cp-reg-10036 - aris-kube-downscaler] - NodeFileDescriptorLimit - File descriptors limit at <IP_ADDRESS>:<PORT> is currently at %.
3,"[pr-cp-reg-10030 - kube-public] - ConfigReloaderSidecarErrors - Errors encountered while the aris-kube-prometheus-stack-kube-state-metrics-785d575975-s2j2k config-reloader sidecar attempts to sync config in kube-public namespace. As a result, configuration for service running in aris-kube-prometheus-stack-kube-state-metrics-785d575975-s2j2k may be stale and cannot be updated anymore."
1,[pr-cp-reg-10001 - management] - NodeFilesystemSpaceFillingUp - Filesystem on /dev/nvme2n1 at <IP_ADDRESS>:<PORT> has only % available space left and is filling up fast.
3,[pr-cp-reg-10040 - kube-public] - NodeClockNotSynchronising - Clock on <IP_ADDRESS>:<PORT> is not synchronising. Ensure NTP is configured on this host.
3,"[pr-cp-reg-10004 - aris-sealed-secrets] - NodeNetworkInterfaceFlapping - Network interface ""/dev/nvme0n1"" changing its up status often on node-exporter aris-sealed-secrets/sealed-secrets-controller"
3,[pr-cp-reg-10030 - pr-customer-env-spark] - ARIS_host_disk_will_fill_in_24_hours - Filesystem is predicted to run out of space within the next 24 hours at current write rate.
3,[pr-cp-reg-10017 - falcon-system] - NodeFilesystemFilesFillingUp - Filesystem on /dev/nvme0n1 at <IP_ADDRESS>:<PORT> has only % available inodes left and is filling up.
3,[pr-cp-reg-10034 - pr-customer-env-spark] - ARIS_host_oom_kill_detected - OOM kill detected.
3,[pr-cp-reg-10046 - kube-node-lease] - NodeClockNotSynchronising - Clock on <IP_ADDRESS>:<PORT> is not synchronising. Ensure NTP is configured on this host.
3,[pr-cp-reg-10020 - aris-nginx-ingress] - ARIS_host_clock_not_synchronising - Clock on <IP_ADDRESS>:<PORT> is not synchronising. Ensure NTP is configured on this host.
3,[pr-cp-reg-10010 - aris-cluster-autoscaler] - NodeFilesystemFilesFillingUp - Filesystem on /dev/nvme0n1 at <IP_ADDRESS>:<PORT> has only % available inodes left and is filling up.
3,"[pr-cp-reg-10001 - kasten-io] - NodeNetworkInterfaceFlapping - Network interface ""/dev/nvme1n1"" changing its up status often on node-exporter kasten-io/logging-svc-58b457d7d8-pfqmx"
1,[pr-cp-reg-10023 - aris-cluster-autoscaler] - ARIS_k8s_cluster_out_of_capacity - ip-10-0-139-113.eu-central-1.compute.internal is out of capacity. Consider adding additional worker nodes.
1,[pr-cp-reg-10012 - aris-kube-prometheus-stack] - ARIS_k8s_node_out_of_disk - ip-10-0-138-163.eu-central-1.compute.internal has OutOfDisk condition.
3,[pr-cp-reg-10019 - aris-cluster-autoscaler] - ARIS_host_text_file_collector_scrape_error - Node Exporter text file collector failed to scrape.
3,[pr-cp-reg-10021 - aris-cluster-autoscaler] - ARIS_nginx_ssl_certificate_will_expire - The SSL certificate will expire in less than 14 days and must be replaced.
3,[pr-cp-reg-10027 - aris-kube-prometheus-stack] - ARIS_prometheus_all_targets_missing - A Prometheus job does not have living target anymore.
3,[pr-cp-reg-10012 - pr-customer-env] - ARIS_k8s_cronjob_backup_tenants_takes_too_long - CronJob pr-customer-env/backup-tenants is taking more than 8h to complete.
3,[pr-cp-reg-10030 - falcon-system] - NodeTextFileCollectorScrapeError - Node Exporter text file collector failed to scrape.
3,[pr-cp-reg-10044 - aris-keda] - NodeTextFileCollectorScrapeError - Node Exporter text file collector failed to scrape.
0,"[pr-cp-reg-10043 - aris-kube-prometheus-stack] - Watchdog - This is an alert meant to ensure that the entire alerting pipeline is functional. This alert is always firing, therefore it should always be firing in Alertmanager and always fire against a receiver. There are integrations with various notification mechanisms that send a notification when this alert is not firing. For example the ""DeadMansSnitch"" integration in PagerDuty."
1,[pr-cp-reg-10020 - aris-kube-downscaler] - ARIS_postgresql_down - The postgres pod of namespace aris-kube-downscaler is down.
4,[pr-cp-reg-10001 - pr-customer-env] - CPUThrottlingHigh -  throttling of CPU in namespace pr-customer-env for container create-es-index-template in pod cdf-0.
3,[pr-cp-reg-10010 - kube-system] - KubeClientCertificateExpiration - A client certificate used to authenticate to kubernetes apiserver is expiring in less than 7.0 days.
1,[pr-cp-reg-10014 - aris-kube-prometheus-stack] - ARIS_k8s_node_out_of_disk - ip-10-0-139-113.eu-central-1.compute.internal has OutOfDisk condition.
1,[pr-cp-reg-10024 - aris-keda] - ARIS_spot_ocean_unavailable - The cluster could not reach the Spot Ocean SaaS for at least 10 minutes. The service might be unavailable.
1,[pr-cp-reg-10003 - pr-customer-env] - ARIS_k8s_node_memory_pressure - ip-10-0-136-224.eu-central-1.compute.internal has MemoryPressure condition.
1,[pr-cp-reg-10005 - management] - NodeFilesystemFilesFillingUp - Filesystem on /dev/nvme0n1 at <IP_ADDRESS>:<PORT> has only % available inodes left and is filling up fast.
3,[pr-cp-reg-10008 - aris-kube-downscaler] - ARIS_postgresql_too_many_connections - The postgres instance of namespace aris-kube-downscaler has too many active connections. More than 90% of available connections are used.
3,[pr-cp-reg-10026 - aris-kube-downscaler] - ARIS_host_text_file_collector_scrape_error - Node Exporter text file collector failed to scrape.
1,[pr-cp-reg-10030 - aris-nginx-ingress] - NodeFilesystemFilesFillingUp - Filesystem on /dev/nvme0n1 at <IP_ADDRESS>:<PORT> has only % available inodes left and is filling up fast.
3,"[pr-cp-reg-10001 - management] - NodeNetworkInterfaceFlapping - Network interface ""/dev/nvme7n1"" changing its up status often on node-exporter management/argocd-repo-server-6676cd4f9c-l95m8"
3,[pr-cp-reg-10006 - pr-customer-env] - ARIS_argocd_app_unknown - The ArgoCD app 04abfe3da01db1f02bdd752a9e3436b7cf688976b23b6f6c51773d813348eea1 is in unknown state for longer than 10 minutes and requires manual intervention.
4,[pr-cp-reg-10016 - default] - CPUThrottlingHigh -  throttling of CPU in namespace default for container kube-state-metrics in pod aris-kube-prometheus-stack-kube-state-metrics-785d575975-s2j2k.
1,[pr-cp-reg-10009 - aris-nginx-ingress] - ARIS_k8s_node_pid_pressure - ip-10-0-143-220.eu-central-1.compute.internal has PIDPressure condition.
4,[pr-cp-reg-10001 - basic-application-bootstrapping] - CPUThrottlingHigh -  throttling of CPU in namespace basic-application-bootstrapping for container basic-application-bootstrapping in pod aris-kube-prometheus-stack-kube-state-metrics-785d575975-s2j2k.
1,[pr-cp-reg-10046 - aris-cluster-autoscaler] - ARIS_k8s_node_pid_pressure - ip-10-0-139-113.eu-central-1.compute.internal has PIDPressure condition.
3,[pr-cp-reg-10008 - aris-cluster-autoscaler] - NodeTextFileCollectorScrapeError - Node Exporter text file collector failed to scrape.
3,[pr-cp-reg-10043 - kube-system] - KubeAPITerminatedRequests - The kubernetes apiserver has terminated  of its incoming requests.
1,[pr-cp-reg-10001 - aris-kube-prometheus-stack] - AlertmanagerClusterFailedToSendAlerts - The minimum notification failure rate to slack sent from any instance in the kubelet cluster is .
3,[pr-cp-reg-10027 - pr-customer-env] - ARIS_host_cpu_steal_noisy_neighbor - CPU steal is > 10%. A noisy neighbor is killing VM performance.
0,"[pr-cp-reg-10016 - default] - InfoInhibitor - This is an alert that is used to inhibit info alerts. By themselves, the info-level alerts are sometimes very noisy, but they are relevant when combined with other alerts. This alert fires whenever there's a severity=""info"" alert, and stops firing when another alert with a severity of 'warning' or 'critical' starts firing on the same namespace. This alert should be routed to a null receiver and configured to inhibit alerts with severity=""info""."
3,[pr-cp-reg-10001 - aris-kube-prometheus-stack] - ARIS_argocd_app_progressing - The ArgoCD app aris-kube-prometheus-stack-grafana is progressing for longer than 15 minutes and requires manual intervention.
4,[pr-cp-reg-10001 - management] - CPUThrottlingHigh -  throttling of CPU in namespace management for container delay in pod efs-csi-controller.
3,[pr-cp-reg-10045 - kube-system] - NodeNetworkTransmitErrs - <IP_ADDRESS>:<PORT> interface /dev/nvme0n1 has encountered  transmit errors in the last two minutes.
3,[pr-cp-reg-10050 - aris-kube-prometheus-stack] - NodeClockSkewDetected - Clock on <IP_ADDRESS>:<PORT> is out of sync by more than 300s. Ensure NTP is configured correctly on this host.
1,[pr-cp-reg-10011 - aris-kube-prometheus-stack] - ARIS_elasticsearch_cluster_status_is_RED - Cluster aris-kube-prometheus-stack/pr-cp-reg-10011 health status has been RED for at least 2 minutes.
1,[pr-cp-reg-10025 - kube-system] - KubeClientCertificateExpiration - A client certificate used to authenticate to kubernetes apiserver is expiring in less than 24.0 hours.
3,[pr-cp-reg-10007 - aris-kube-downscaler] - NodeHighNumberConntrackEntriesUsed -  of conntrack entries are used.
3,[pr-cp-reg-10037 - aris-sealed-secrets] - ARIS_host_clock_not_synchronising - Clock on <IP_ADDRESS>:<PORT> is not synchronising. Ensure NTP is configured on this host.
1,[pr-cp-reg-10017 - aris-spot] - ARIS_spot_ocean_unavailable - The cluster could not reach the Spot Ocean SaaS for at least 10 minutes. The service might be unavailable.
3,[pr-cp-reg-10010 - aris-nginx-ingress] - ARIS_host_memory_under_memory_pressure - The node is under heavy memory pressure. High rate of major page faults.
1,[pr-cp-reg-10007 - pr-customer-env-spark] - ARIS_host_file_descriptor_limit_reached - File descriptors limit at <IP_ADDRESS>:<PORT> is currently at %.
3,"[pr-cp-reg-10001 - management] - NodeNetworkInterfaceFlapping - Network interface ""/dev/nvme7n1"" changing its up status often on node-exporter management/argocd-redis-ha-haproxy"
3,[pr-cp-reg-10004 - kube-system] - KubeAggregatedAPIErrors - Kubernetes aggregated API cache/kube-system has reported errors. It has appeared unavailable  times averaged over the past 10m.
1,[pr-cp-reg-10001 - aris-kube-prometheus-stack] - AlertmanagerClusterFailedToSendAlerts - The minimum notification failure rate to victorops sent from any instance in the kube-state-metrics cluster is .
3,[pr-cp-reg-10005 - management] - NodeNetworkReceiveErrs - <IP_ADDRESS>:<PORT> interface /dev/nvme4n1 has encountered  receive errors in the last two minutes.
3,[pr-cp-reg-10041 - aris-spot] - NodeFilesystemSpaceFillingUp - Filesystem on /dev/nvme0n1 at <IP_ADDRESS>:<PORT> has only % available space left and is filling up.
3,[pr-cp-reg-10031 - pr-customer-env-spark] - NodeNetworkTransmitErrs - <IP_ADDRESS>:<PORT> interface /dev/nvme0n1 has encountered  transmit errors in the last two minutes.
3,[pr-cp-reg-10042 - aris-sealed-secrets] - ARIS_host_out_of_inodes - Disk is almost running out of available inodes (< 10% left).
3,[pr-cp-reg-10041 - pr-customer-env] - ARIS_host_high_number_conntrack_entries_used -  of conntrack entries are used.
1,[pr-cp-reg-10043 - aris-cluster-autoscaler] - ARIS_host_file_descriptor_limit_reached - File descriptors limit at <IP_ADDRESS>:<PORT> is currently at %.
1,[pr-cp-reg-10001 - pr-customer-env] - ARIS_k8s_pod_crash_looping - Pod pr-customer-env/octopus-0 (processengine) is restarting  times / 5 minutes.
1,[pr-cp-reg-10005 - aris-nginx-ingress] - ARIS_k8s_node_pid_pressure - ip-10-0-143-220.eu-central-1.compute.internal has PIDPressure condition.
3,[pr-cp-reg-10015 - aris-sealed-secrets] - ARIS_host_high_cpu_load - CPU load is > 90%.
3,"[pr-cp-reg-10011 - aris-kube-prometheus-stack] - ARIS_k8s_volume_full_in_24hours - Based on the last 6 hours on usage, it is expected that volume aris-kube-prometheus-stack/aris-kube-prometheus-stack-grafana will run full within 24 hours."
3,[pr-cp-reg-10031 - aris-keda] - NodeTextFileCollectorScrapeError - Node Exporter text file collector failed to scrape.
3,[pr-cp-reg-10045 - aris-kube-downscaler] - ARIS_host_disk_will_fill_in_24_hours - Filesystem is predicted to run out of space within the next 24 hours at current write rate.
3,[pr-cp-reg-10005 - kasten-io] - NodeTextFileCollectorScrapeError - Node Exporter text file collector failed to scrape.
3,[pr-cp-reg-10047 - aris-nginx-ingress] - NodeFilesystemSpaceFillingUp - Filesystem on /dev/nvme0n1 at <IP_ADDRESS>:<PORT> has only % available space left and is filling up.
3,[pr-cp-reg-10031 - basic-application-bootstrapping] - NodeClockNotSynchronising - Clock on <IP_ADDRESS>:<PORT> is not synchronising. Ensure NTP is configured on this host.
1,[pr-cp-reg-10001 - aris-nginx-ingress] - ARIS_k8s_pod_not_ready - The application pod has not been ready for more than 15 minutes and should be restarted.
3,[pr-cp-reg-10030 - aris-cluster-autoscaler] - NodeNetworkTransmitErrs - <IP_ADDRESS>:<PORT> interface /dev/nvme0n1 has encountered  transmit errors in the last two minutes.
3,[pr-cp-reg-10001 - aris-kube-prometheus-stack] - TargetDown - % of the kubelet/aris-kube-prometheus-stack-prometheus-node-exporter targets in aris-kube-prometheus-stack namespace are down.
3,"[pr-cp-reg-10001 - management] - NodeNetworkInterfaceFlapping - Network interface ""/dev/nvme4n1"" changing its up status often on node-exporter management/cert-manager-795fd7b44f-f5hrn"
1,[pr-cp-reg-10028 - aris-sealed-secrets] - ARIS_elasticsearch_disk_error_watermark_reached - error Watermark Reached at ip-10-0-136-224.eu-central-1.compute.internal node in aris-sealed-secrets/pr-cp-reg-10028 cluster.
3,[pr-cp-reg-10022 - kube-system] - KubeClientCertificateExpiration - A client certificate used to authenticate to kubernetes apiserver is expiring in less than 7.0 days.
3,[pr-cp-reg-10011 - pr-customer-env-spark] - ARIS_host_out_of_memory - Node memory is filling up (< 10% left).
4,[pr-cp-reg-10001 - kasten-io] - CPUThrottlingHigh -  throttling of CPU in namespace kasten-io for container controller in pod dashboardbff-svc.
4,[pr-cp-reg-10001 - pr-customer-env] - CPUThrottlingHigh -  throttling of CPU in namespace pr-customer-env for container processboard in pod simulation-0.
4,[pr-cp-reg-10001 - pr-customer-env] - CPUThrottlingHigh -  throttling of CPU in namespace pr-customer-env for container processboard in pod backup-tenants-28125915-9ps25.
3,[pr-cp-reg-10039 - aris-nginx-ingress] - ARIS_host_out_of_disk_space - Disk is almost full (< 10% left).
1,[pr-cp-reg-10014 - aris-keda] - ARIS_host_filesystem_out_of_files - Filesystem on /dev/nvme0n1 at <IP_ADDRESS>:<PORT> has only % available inodes left.
4,[pr-cp-reg-10038 - aris-kube-downscaler] - ARIS_k8s_cronjob_arbitrary_failed - Job aris-kube-downscaler/exported_job failed to complete.
3,"[pr-cp-reg-10035 - pr-customer-env-spark] - ARIS_spot_ocean_unusual_scaling - The cluster has grown by more than 2 nodes per zone in the last hour. This might be legit, but should be confirmed manually."
4,[pr-cp-reg-10001 - pr-customer-env] - CPUThrottlingHigh -  throttling of CPU in namespace pr-customer-env for container collaboration in pod tm-0.
3,"[pr-cp-reg-10044 - aris-spot] - ARIS_spot_ocean_unusual_scaling - The cluster has grown by more than 2 nodes per zone in the last hour. This might be legit, but should be confirmed manually."
1,[pr-cp-reg-10001 - pr-customer-env] - ARIS_k8s_pod_crash_looping - Pod pr-customer-env/cdf-0 (admintools) is restarting  times / 5 minutes.
3,[pr-cp-reg-10024 - basic-application-bootstrapping] - NodeClockSkewDetected - Clock on <IP_ADDRESS>:<PORT> is out of sync by more than 300s. Ensure NTP is configured correctly on this host.
3,[pr-cp-reg-10016 - kasten-io] - NodeNetworkTransmitErrs - <IP_ADDRESS>:<PORT> interface /dev/nvme0n1 has encountered  transmit errors in the last two minutes.
1,[pr-cp-reg-10040 - pr-customer-env-spark] - ARIS_k8s_pod_stuck_as_zombie - The node exporter provides duplicate metrics for the same pod and container. Most probably a pod has been force deleted and is now stuck on the worker node.
3,[pr-cp-reg-10001 - pr-customer-env] - ARIS_host_inodes_will_fill_in24_hours - Filesystem is predicted to run out of inodes within the next 24 hours at current write rate.
3,[pr-cp-reg-10006 - kasten-io] - NodeFilesystemSpaceFillingUp - Filesystem on /dev/nvme2n1 at <IP_ADDRESS>:<PORT> has only % available space left and is filling up.
1,[pr-cp-reg-10010 - aris-keda] - NodeFilesystemSpaceFillingUp - Filesystem on /dev/nvme0n1 at <IP_ADDRESS>:<PORT> has only % available space left and is filling up fast.
1,[pr-cp-reg-10001 - pr-customer-env] - ARIS_k8s_pod_crash_looping - Pod pr-customer-env/octopus (get-zone) is restarting  times / 5 minutes.
1,[pr-cp-reg-10029 - aris-sealed-secrets] - NodeFilesystemAlmostOutOfSpace - Filesystem on /dev/nvme0n1 at <IP_ADDRESS>:<PORT> has only % available space left.
4,[pr-cp-reg-10008 - aris-sealed-secrets] - CPUThrottlingHigh -  throttling of CPU in namespace aris-sealed-secrets for container controller in pod sealed-secrets-controller-cbbc8bd6b-qq22k.
3,[pr-cp-reg-10028 - pr-customer-env] - ARIS_host_memory_under_memory_pressure - The node is under heavy memory pressure. High rate of major page faults.
4,[pr-cp-reg-10011 - aris-keda] - ARIS_k8s_cronjob_arbitrary_failed - Job aris-keda/exported_job failed to complete.
0,"[pr-cp-reg-10032 - management] - InfoInhibitor - This is an alert that is used to inhibit info alerts. By themselves, the info-level alerts are sometimes very noisy, but they are relevant when combined with other alerts. This alert fires whenever there's a severity=""info"" alert, and stops firing when another alert with a severity of 'warning' or 'critical' starts firing on the same namespace. This alert should be routed to a null receiver and configured to inhibit alerts with severity=""info""."
3,[pr-cp-reg-10035 - aris-nginx-ingress] - ARIS_k8s_statefulset_replicas_mismatch - A StatefulSet does not match the expected number of replicas for more than 10 minutes.
3,[pr-cp-reg-10003 - aris-kube-downscaler] - ARIS_prometheus_all_targets_missing - A Prometheus job does not have living target anymore.
3,[pr-cp-reg-10031 - falcon-system] - NodeHighNumberConntrackEntriesUsed -  of conntrack entries are used.
4,[pr-cp-reg-10014 - kube-system] - KubeQuotaAlmostFull - Namespace kube-system is using  of its memory quota.
